"Month","Year","Dest","Freq","ArrDelay","NDays"
8,1997,"VPS",92,858,31
8,2003,"ABY",123,1363,31
8,2003,"ACK",81,1133,31
8,1996,"DTW",13288,96134,31
8,1996,"DUT",55,1168,31
8,1996,"ELM",115,638,31
8,1996,"ELP",2177,20967,31
8,1996,"ERI",119,904,31
8,1996,"EUG",217,1663,31
8,1996,"EWR",10508,215926,31
8,1996,"FAI",554,14236,31
8,1996,"FAR",215,1410,31
8,1996,"FAT",186,3312,31
8,1996,"FAY",182,1602,31
8,1996,"FCA",155,870,31
8,1996,"FLL",2609,28892,31
8,1996,"FSD",392,3109,31
8,1996,"FWA",176,755,31
8,1996,"GEG",1299,11007,31
8,1996,"GFK",92,663,31
8,1996,"GNV",152,934,31
8,1996,"GRB",264,1281,31
8,1991,"PFN",91,-48,31
8,1991,"PHF",86,430,31
8,1991,"PHL",7062,52945,31
8,1991,"PHX",11662,45795,31
8,1991,"PIA",60,937,31
8,1991,"PIT",10237,52025,31
8,1991,"PNS",716,2854,31
8,1991,"PSC",89,375,31
8,1991,"PSG",61,729,31
8,1991,"PSP",396,1174,31
8,1991,"PUB",142,209,31
8,1991,"PVD",1317,5039,31
8,1991,"PWM",782,4310,31
8,1991,"RAP",211,687,31
8,1991,"RDU",4915,16085,31
8,1991,"RIC",1238,7634,31
8,1991,"RNO",1680,4895,31
8,1991,"ROA",283,1143,31
8,1991,"ROC",1820,8631,31
8,1991,"ROP",68,481,31
8,1991,"ROR",34,144,31
8,1991,"RST",240,227,31
8,1991,"RSW",1445,7166,31
8,1991,"SAN",5159,30289,31
8,2005,"BTV",859,9800,31
8,2005,"BUF",2389,28305,31
8,2005,"BUR",2574,22185,31
8,2005,"BWI",9213,72318,31
8,1991,"SCC",58,896,31
8,1991,"SDF",1638,4837,31
8,1991,"SEA",7287,26760,31
8,1991,"SFO",10979,130276,31
8,1991,"SGF",120,87,31
8,1991,"SHV",497,2293,31
8,1991,"SIT",176,2444,31
8,1991,"SJC",3537,2347,31
8,2004,"CMH",3232,27811,31
8,2005,"CIC",93,153,31
8,2005,"CID",698,4457,31
8,2005,"CLD",186,389,31
8,2005,"CLE",7957,56128,31
8,2005,"CLL",240,2510,31
8,1991,"STL",11028,30866,31
8,1991,"STT",233,1564,31
8,1991,"STX",265,2228,31
8,1991,"SUX",111,183,31
8,1991,"SWF",414,3585,31
8,1991,"SYR",1974,6224,31
8,1991,"TLH",616,3330,31
8,1991,"TOL",237,959,31
8,1991,"TPA",4442,22529,31
8,1991,"TRI",294,270,31
8,1991,"TUL",2202,7690,31
8,1991,"TUS",1528,3503,31
8,1991,"TVC",60,-241,31
8,2008,"YUM",323,619,31
8,1991,"UCA",85,197,31
8,1991,"VPS",88,283,31
8,1991,"WRG",61,545,31
8,1991,"YAK",59,477,31
8,1991,"YUM",119,-315,31
8,1988,"BHM",1577,8849,31
8,1988,"BIL",536,-55,31
8,1988,"BIS",393,-1932,31
8,1988,"BLI",88,126,31
8,1988,"BNA",4362,17465,31
8,1988,"BOI",545,1350,31
8,1988,"BOS",8360,51669,31
8,1988,"BTM",62,-138,31
8,1988,"BTR",757,3266,31
8,1988,"BTV",646,3946,31
8,1988,"BUF",2328,15834,31
8,1988,"BUR",1952,8131,31
8,1988,"BWI",5868,44842,31
8,1988,"BZN",273,380,31
8,1988,"CAE",842,5671,31
8,1988,"CAK",324,3691,31
8,1988,"CCR",111,351,31
8,1988,"CDV",64,1229,31
8,1988,"CHA",441,1445,31
8,1988,"CHO",168,837,31
8,1988,"CHS",1085,6749,31
8,1988,"CID",426,2059,31
8,1988,"CLE",4975,32160,31
8,1995,"DLH",155,714,31
8,1995,"DSM",783,6222,31
8,1995,"DTW",12750,124191,31
8,1995,"DUT",57,724,31
8,1995,"ELM",116,618,31
8,1995,"ELP",2467,10094,31
8,1995,"ERI",124,856,31
8,1995,"EUG",186,1719,31
8,1995,"EVV",89,274,31
8,1995,"EWR",9249,55830,31
8,1995,"FAI",529,7314,31
8,1995,"FAR",186,2386,31
8,1995,"FAT",186,1988,31
8,1995,"FAY",185,2101,31
8,1995,"FCA",128,1161,31
8,1995,"FLL",2539,19836,31
8,2006,"CLL",125,1188,31
8,2006,"CLT",9855,93020,31
8,2006,"CMH",3240,37632,31
8,2006,"CMI",275,6215,31
8,2006,"COD",156,-149,31
8,2006,"COS",1542,13138,31
8,2006,"CPR",278,1317,31
8,2006,"CRP",822,6627,31
8,2006,"CRW",359,5551,31
8,2006,"CSG",115,3163,31
8,2006,"CVG",10670,21510,31
8,2006,"CWA",124,1669,31
8,2006,"CYS",1,NA,31
8,2006,"DAB",310,4916,31
8,2006,"DAL",4380,14047,31
8,2006,"DAY",1144,13234,31
8,2006,"DBQ",120,1295,31
8,2006,"DCA",8067,48352,31
8,2006,"DEN",21498,97543,31
8,2006,"DFW",26194,132014,31
8,2006,"DHN",123,3835,31
8,2006,"DLG",31,360,31
8,2006,"DLH",89,1609,31
8,2006,"DRO",430,3112,31
8,2006,"DSM",1143,15193,31
8,2006,"DTW",11264,74330,31
8,2006,"EGE",186,2905,31
8,2006,"EKO",147,-305,31
8,2006,"ELP",1913,11192,31
8,2006,"ERI",58,-139,31
8,2006,"EUG",573,3702,31
8,2006,"EVV",266,3244,31
8,2006,"EWR",13948,215378,31
8,2006,"EYW",92,2499,31
8,2006,"FAI",532,10420,31
8,2006,"FAR",463,3293,31
8,2006,"FAT",1314,13229,31
8,2006,"FAY",150,5654,31
8,2006,"FCA",264,1901,31
8,2006,"FLG",155,2619,31
8,2005,"LRD",250,3223,31
8,2005,"LSE",135,1172,31
8,1995,"LGB",114,779,31
8,1995,"LIT",1360,10593,31
8,1995,"LNK",306,2371,31
8,1995,"LSE",120,419,31
8,1995,"LWB",4,24,31
8,1995,"MAF",646,1478,31
8,1995,"MBS",336,5013,31
8,1995,"MCI",5082,32338,31
8,1995,"MCO",5338,40591,31
8,2006,"GPT",617,8264,31
8,2006,"GRB",639,9370,31
8,2006,"GRK",421,2704,31
8,2006,"GRR",1361,12059,31
8,2006,"GSO",1212,18591,31
8,2006,"GSP",994,15335,31
8,2006,"GST",27,457,31
8,2006,"GTF",294,1550,31
8,2005,"MLB",372,4213,31
8,2005,"MLI",441,4773,31
8,2005,"MLU",151,3367,31
8,2005,"MOB",483,7157,31
8,2005,"MOD",124,70,31
8,2005,"MOT",93,1697,31
8,2005,"MQT",89,902,31
8,2005,"MRY",648,1807,31
8,2005,"MSN",840,10981,31
8,2005,"MSO",419,3481,31
8,2005,"MSP",12454,137913,31
8,2005,"MSY",4500,39163,31
8,2005,"MTJ",248,1076,31
8,2005,"MYR",747,9744,31
8,2005,"OAK",6169,37080,31
8,2005,"OGG",1376,218,31
8,2005,"OKC",1785,18433,31
8,2005,"OMA",2099,19731,31
8,2005,"OME",93,2023,31
8,2005,"ONT",3132,29772,31
8,2005,"ORD",28662,152786,31
8,2005,"ORF",1913,23248,31
8,2005,"OTZ",93,1947,31
8,2005,"OXR",150,62,31
8,2005,"PBI",2077,22422,31
8,2005,"PDX",4992,37646,31
8,2005,"PFN",271,7594,31
8,2005,"PHF",559,9573,31
8,2005,"PHL",11005,85539,31
8,2005,"PHX",14991,71419,31
8,2005,"PIA",340,3707,31
8,2005,"PIH",186,-235,31
8,2005,"PIT",4631,29049,31
8,2005,"PNS",1065,13230,31
8,2005,"PSC",341,92,31
8,2005,"PSE",31,-116,31
8,2005,"PSG",62,1399,31
8,2005,"PSP",649,4697,31
8,2005,"PUB",1,NA,31
8,2005,"PVD",2722,22477,31
8,2005,"PWM",923,9988,31
8,2005,"RAP",378,2566,31
8,2005,"RDD",160,-157,31
8,2006,"LSE",119,1559,31
8,2006,"LWB",31,330,31
8,2006,"LWS",62,322,31
8,2006,"LYH",89,2504,31
8,2006,"MAF",743,6738,31
8,2006,"MBS",256,4274,31
8,2006,"MCI",4915,45875,31
8,2006,"MCN",93,4366,31
8,2006,"MCO",9968,45808,31
8,2006,"MDT",682,8629,31
8,2006,"MDW",8968,56098,31
8,2006,"MEI",89,2075,31
8,2006,"MEM",4006,29903,31
8,2006,"MFE",451,4223,31
8,1999,"CAK",88,159,31
8,1999,"CDV",62,1259,31
8,1999,"CHA",83,594,31
8,1999,"CHS",599,7369,31
8,1999,"CID",479,2730,31
8,1999,"CLE",4947,45414,31
8,1999,"CLT",10083,71530,31
8,1999,"CMH",3285,30457,31
8,1999,"COS",1053,10857,31
8,1999,"CRP",263,1481,31
8,1999,"CRW",112,601,31
8,1999,"CVG",6643,35057,31
8,1999,"DAB",155,2130,31
8,1999,"DAL",4250,15783,31
8,1999,"DAY",925,6636,31
8,1999,"DCA",7194,45997,31
8,1999,"DEN",12037,108372,31
8,1999,"DFW",21234,76579,31
8,1999,"DLG",44,287,31
8,1999,"DLH",116,410,31
8,1999,"DSM",638,4990,31
8,1999,"DTW",13409,49013,31
8,1999,"DUT",58,773,31
8,1999,"ELM",111,492,31
8,1999,"ELP",2169,12858,31
8,1999,"ERI",114,1024,31
8,1999,"EUG",186,4019,31
8,1999,"EWR",10989,166908,31
8,1994,"STL",13849,21428,31
8,1994,"STT",237,1116,31
8,1994,"STX",116,496,31
8,1994,"SUX",57,-235,31
8,1994,"SWF",385,1774,31
8,1994,"SYR",1344,7780,31
8,1994,"TLH",555,3456,31
8,1994,"TOL",206,1018,31
8,1994,"TPA",4792,41839,31
8,1994,"TRI",295,1679,31
8,1994,"TUL",1765,10925,31
8,1994,"TUS",1289,8736,31
8,1994,"TVC",85,-98,31
8,1994,"TYS",754,4372,31
8,1994,"VPS",89,337,31
8,1994,"WRG",60,38,31
8,1994,"YAK",60,278,31
8,1999,"GTF",186,477,31
8,1999,"HLN",93,-49,31
8,1999,"HNL",964,18300,31
8,1999,"HOU",5013,18561,31
8,1999,"HPN",429,4030,31
8,1999,"HRL",360,1797,31
8,1999,"HSV",509,4630,31
8,1999,"IAD",6655,76190,31
8,1999,"IAH",11374,74843,31
8,1999,"ICT",518,3790,31
8,1999,"ILM",183,2268,31
8,1999,"IND",3034,26741,31
8,1999,"ISP",620,3817,31
8,1999,"ITH",111,558,31
8,1999,"JAC",97,1056,31
8,1999,"JAN",789,3685,31
8,1999,"JAX",1963,23235,31
8,1999,"JFK",4037,24341,31
8,2008,"LAW",266,1168,31
8,2008,"LAX",19332,93715,31
8,2008,"LBB",711,6541,31
8,2008,"LCH",87,1015,31
8,2008,"LEX",917,4848,31
8,2008,"LFT",413,3530,31
8,2008,"LGA",10341,147281,31
8,2008,"LGB",1464,14044,31
8,2008,"LIH",1122,2201,31
8,2008,"LIT",1333,12861,31
8,2008,"LMT",62,1398,31
8,1997,"OTZ",124,2313,31
8,1997,"PBI",1680,16839,31
8,1997,"PDX",4975,48342,31
8,1997,"PHL",9494,63497,31
8,1997,"PHX",13975,123727,31
8,1997,"PIT",10123,47928,31
8,1997,"PNS",579,3031,31
8,1997,"PSC",124,1354,31
8,1997,"PSG",62,1537,31
8,1997,"PSP",93,1418,31
8,1997,"PVD",1739,11909,31
8,1997,"PWM",618,5423,31
8,1997,"RAP",123,735,31
8,1997,"RDU",2255,11183,31
8,1997,"RIC",1376,9934,31
8,1997,"RNO",2347,21092,31
8,1997,"ROA",241,1094,31
8,1997,"ROC",1294,12251,31
8,1997,"RST",265,1293,31
8,1997,"RSW",986,8691,31
8,1997,"SAN",5886,55582,31
8,1997,"SAT",3323,16579,31
8,1997,"SAV",470,4050,31
8,1997,"SBA",117,2415,31
8,1997,"SBN",294,1515,31
8,1997,"SCC",31,644,31
8,1997,"SDF",2211,14291,31
8,1997,"SEA",9578,107837,31
8,1997,"SFO",12284,174200,31
8,1997,"SGF",142,816,31
8,1997,"SHV",329,1975,31
8,1997,"SIT",155,2617,31
8,1997,"SJC",4157,25367,31
8,1997,"SJU",1699,6810,31
8,1997,"SLC",7580,74942,31
8,1991,"LSE",118,-441,31
8,1997,"SRQ",527,2516,31
8,1991,"MBS",280,179,31
8,1991,"MCI",4266,8514,31
8,1991,"MCO",6813,26946,31
8,1997,"STX",93,-193,31
8,1997,"SUX",61,-2,31
8,1997,"SWF",335,1466,31
8,1997,"SYR",949,7794,31
8,1997,"TLH",217,1750,31
8,1997,"TOL",206,1917,31
8,1997,"TPA",4299,30442,31
8,1997,"TRI",150,148,31
8,1997,"TUL",1604,11851,31
8,1997,"TUS",1495,15481,31
8,1997,"TVC",93,702,31
8,1992,"BET",52,1015,31
8,1992,"BFL",54,758,31
8,1997,"WRG",62,1528,31
8,1997,"YAK",62,1607,31
8,1991,"MRY",86,1302,31
8,1991,"MSN",477,-654,31
8,1991,"MSO",210,-120,31
8,1991,"MSP",9505,11293,31
8,1991,"MSY",3350,19741,31
8,1991,"MYR",335,2271,31
8,1991,"OAJ",85,405,31
8,1991,"OAK",3494,2985,31
8,1991,"OGG",259,1833,31
8,1991,"OKC",2158,6871,31
8,1991,"OMA",1514,6513,31
8,1991,"OME",120,435,31
8,1991,"ONT",3396,8054,31
8,1991,"ORD",23637,82395,31
8,1991,"ORF",1870,10148,31
8,1991,"ORH",142,773,31
8,1991,"OTZ",91,550,31
8,1991,"PBI",1896,11316,31
8,1991,"PDX",3357,7906,31
8,1992,"CLT",10568,70305,31
8,1992,"CMH",3445,23515,31
8,1992,"COS",927,4947,31
8,1992,"CPR",86,248,31
8,1992,"CRP",610,477,31
8,1992,"CRW",206,1857,31
8,1992,"CSG",87,861,31
8,1992,"CVG",6118,49533,31
8,1992,"DAB",566,7939,31
8,1992,"DAL",3592,-1347,31
8,1992,"DAY",1407,8896,31
8,1992,"DCA",7077,53890,31
8,1992,"DEN",13355,97259,31
8,1992,"DET",307,127,31
8,1992,"DFW",22248,143327,31
8,1992,"DLG",55,503,31
8,1992,"DLH",151,348,31
8,1992,"DRO",85,599,31
8,1992,"DSM",842,3868,31
8,1992,"DTW",11156,36506,31
8,1992,"ELM",116,910,31
8,1992,"ELP",2227,3991,31
8,1992,"ERI",119,1248,31
8,1992,"EUG",267,1182,31
8,1991,"SAT",2953,10856,31
8,1991,"SAV",722,5913,31
8,1991,"SBA",366,1714,31
8,1991,"SBN",201,221,31
8,1992,"FAT",351,3554,31
8,1992,"FAY",230,1901,31
8,1992,"FCA",90,1051,31
8,1992,"FLG",174,485,31
8,1992,"FLL",2524,40856,31
8,1992,"FNT",60,686,31
8,1992,"FSD",591,1824,31
8,1992,"FWA",261,1534,31
8,1991,"SJU",1675,11040,31
8,1991,"SLC",5869,23276,31
8,1991,"SMF",2568,3525,31
8,1991,"SNA",2358,10933,31
8,1991,"SPN",157,181,31
8,1991,"SRQ",1001,3358,31
8,1988,"ABE",408,4281,31
8,1988,"ABQ",2815,5190,31
8,1988,"ACY",59,1655,31
8,1988,"AGS",261,1681,31
8,1988,"ALB",1043,10101,31
8,1988,"AMA",692,-252,31
8,1988,"ANC",1377,13614,31
8,1988,"APF",57,17,31
8,1988,"ATL",21606,108282,31
8,1988,"ATW",83,470,31
8,1988,"AUS",2468,3768,31
8,1988,"AVL",210,1168,31
8,1988,"AVP",174,2784,31
8,1988,"AZO",330,2534,31
8,1988,"BDL",2586,21180,31
8,1988,"BET",50,375,31
8,1988,"BFL",92,138,31
8,1988,"BGM",180,1949,31
8,1988,"BGR",180,1425,31
8,2004,"EKO",232,94,31
8,2004,"ELP",1841,15456,31
8,2004,"ERI",93,661,31
8,2004,"EUG",479,8,31
8,2004,"EVV",474,431,31
8,2004,"EWR",14061,175892,31
8,2004,"EYW",65,-39,31
8,2004,"FAI",602,6016,31
8,2004,"FAR",397,1032,31
8,2004,"FAT",1188,3601,31
8,2004,"FAY",151,1014,31
8,2004,"FCA",310,957,31
8,2004,"FLL",5247,62047,31
8,2004,"FLO",89,364,31
8,2004,"FNT",593,2836,31
8,2004,"FSD",541,928,31
8,2004,"FSM",155,1244,31
8,2006,"BQK",93,2517,31
8,2006,"BQN",141,1831,31
8,2006,"BRO",199,1640,31
8,2006,"BRW",62,779,31
8,2006,"BTM",88,-15,31
8,2006,"BTR",923,13178,31
8,2006,"BTV",639,12252,31
8,2006,"BUF",2514,34474,31
8,2006,"BUR",2880,23580,31
8,2006,"BWI",9515,48827,31
8,2006,"BZN",497,1785,31
8,2006,"CAE",869,16331,31
8,2006,"CAK",807,9947,31
8,2006,"CDV",62,1108,31
8,2006,"CEC",86,978,31
8,2006,"CHA",413,6831,31
8,2006,"CHO",181,2068,31
8,2006,"CHS",1089,12757,31
8,2006,"CIC",115,1504,31
8,2006,"CID",743,10334,31
8,2006,"CLD",259,2889,31
8,2006,"CLE",7638,53330,31
8,1992,"MOT",151,-290,31
8,1992,"MRY",85,204,31
8,1992,"MSN",694,2718,31
8,1992,"MSO",207,1114,31
8,1992,"MSP",10322,28077,31
8,1992,"MSY",3342,23763,31
8,1992,"MYR",225,2987,31
8,1992,"OAJ",83,809,31
8,1992,"OAK",3133,5851,31
8,1992,"OGG",263,1074,31
8,1992,"OKC",2090,6420,31
8,1992,"OMA",1334,6889,31
8,1992,"OME",117,2315,31
8,1992,"ONT",3309,7150,31
8,1992,"ORD",24823,108204,31
8,1992,"ORF",1599,15392,31
8,1992,"ORH",179,831,31
8,1992,"OTZ",119,3050,31
8,1995,"HSV",576,2469,31
8,1995,"HVN",93,1468,31
8,1995,"IAD",2963,28776,31
8,1995,"IAH",10549,44953,31
8,1995,"ICT",603,3927,31
8,1995,"IDA",124,1325,31
8,1995,"ILM",186,1931,31
8,1995,"IND",3193,28158,31
8,1995,"ISP",240,1024,31
8,1995,"ITH",89,479,31
8,1995,"JAC",124,1005,31
8,1995,"JAN",403,2793,31
8,1995,"JAX",1410,9815,31
8,1995,"JFK",4156,47777,31
8,1995,"JNU",582,6451,31
8,1995,"KOA",31,609,31
8,1995,"KSM",13,242,31
8,1995,"KTN",291,3151,31
8,1995,"LAN",217,2455,31
8,1995,"LAS",9486,52483,31
8,1995,"LAX",15955,90956,31
8,1995,"LBB",550,704,31
8,1995,"LEX",461,3141,31
8,1995,"LGA",8376,48852,31
8,2006,"FLO",62,1669,31
8,2006,"FNT",526,7710,31
8,2006,"FSD",552,5093,31
8,2006,"FSM",151,1353,31
8,2006,"FWA",373,5141,31
8,1993,"LFT",26,-140,31
8,1993,"LGA",8844,48201,31
8,1993,"LGB",378,1199,31
8,1993,"LIT",1395,6209,31
8,1995,"MDT",740,8066,31
8,1995,"MDW",4075,30154,31
8,1995,"MEM",4586,15840,31
8,1995,"MFE",356,1838,31
8,1995,"MFR",124,687,31
8,1995,"MGM",217,1723,31
8,1995,"MHT",426,4310,31
8,1995,"MIA",5849,57212,31
8,2006,"GTR",83,1893,31
8,2006,"GUC",124,310,31
8,2006,"HDN",152,1109,31
8,2006,"HLN",152,531,31
8,2006,"HNL",6569,1468,31
8,2006,"HOU",4805,23036,31
8,2006,"HPN",606,10219,31
8,2006,"HRL",506,3076,31
8,2006,"HSV",651,7335,31
8,2006,"HTS",58,-52,31
8,2006,"IAD",8330,58214,31
8,2006,"IAH",19779,59519,31
8,2006,"ICT",1165,13159,31
8,2002,"STT",229,1295,31
8,2002,"STX",62,-150,31
8,2002,"SWF",93,872,31
8,2002,"SYR",802,3670,31
8,2002,"TLH",147,588,31
8,2002,"TOL",153,1795,31
8,2002,"TPA",5257,22780,31
8,2002,"TUL",1719,8162,31
8,2002,"TUS",1372,4383,31
8,2002,"TVC",336,2086,31
8,2002,"TXK",118,-66,31
8,1998,"TYS",693,5504,31
8,1998,"VPS",93,763,31
8,1998,"WRG",62,2860,31
8,2002,"WRG",62,1620,31
8,2002,"XNA",424,3647,31
8,2006,"LAN",394,5120,31
8,2006,"LAR",1,NA,31
8,2006,"LAS",16175,111360,31
8,2006,"LAW",182,1580,31
8,2006,"LAX",20717,191823,31
8,2006,"LBB",804,4742,31
8,2006,"LCH",121,869,31
8,2006,"LEX",698,9054,31
8,2006,"LFT",466,5397,31
8,2006,"LGA",11091,134360,31
8,2006,"LGB",1197,2956,31
8,2006,"LIH",1539,-3520,31
8,2006,"LIT",1427,16158,31
8,2006,"LNK",248,5254,31
8,2006,"LRD",231,1540,31
8,1993,"RDU",4729,9342,31
8,1993,"RIC",1342,7771,31
8,1993,"RNO",1724,5348,31
8,1993,"ROA",238,1361,31
8,1993,"ROC",1555,9294,31
8,1993,"RST",285,880,31
8,1993,"RSW",1290,5266,31
8,1993,"SAN",5418,16249,31
8,1993,"SAT",3014,-550,31
8,1993,"SAV",627,4308,31
8,1993,"SBA",178,817,31
8,1993,"SBN",260,1183,31
8,1993,"SCC",59,385,31
8,2006,"MFR",572,4771,31
8,2006,"MGM",274,5153,31
8,2006,"MHT",1847,18310,31
8,2006,"MIA",5529,51530,31
8,2006,"MKE",2057,24117,31
8,2006,"MLB",182,5620,31
8,2006,"MLI",621,12387,31
8,2006,"MLU",272,6148,31
8,2006,"MOB",437,6000,31
8,2006,"MOD",251,3479,31
8,2006,"MOT",93,850,31
8,2006,"MQT",85,2080,31
8,2006,"MRY",691,6298,31
8,2006,"MSN",1129,15170,31
8,2006,"MSO",438,1405,31
8,2006,"MSP",11320,67790,31
8,2006,"MSY",2737,16799,31
8,2006,"MTJ",256,802,31
8,2006,"MYR",690,11929,31
8,2006,"OAJ",5,46,31
8,2006,"OAK",6699,41543,31
8,2006,"OGD",1,NA,31
8,2006,"OGG",2546,1207,31
8,2006,"OKC",1906,22489,31
8,2006,"OMA",2039,26428,31
8,2006,"OME",93,1295,31
8,2006,"ONT",3171,21978,31
8,2006,"ORD",32338,448432,31
8,2006,"ORF",1861,26472,31
8,2006,"OTZ",93,2146,31
8,2006,"OXR",139,1326,31
8,2006,"PBI",2052,13117,31
8,2006,"PDX",5311,39808,31
8,2006,"PFN",252,9038,31
8,2007,"BLI",62,685,31
8,2007,"BMI",374,5899,31
8,2007,"BNA",5247,57540,31
8,2007,"BOI",1674,18565,31
8,2007,"BOS",10834,127887,31
8,2008,"HLN",210,-1099,31
8,2008,"HNL",4796,16398,31
8,2008,"HOU",4761,24613,31
8,2008,"HPN",948,6500,31
8,2008,"HRL",367,3249,31
8,2008,"HSV",938,4635,31
8,2008,"IAD",6559,52764,31
8,2008,"IAH",16697,168714,31
8,1997,"MDW",3809,27308,31
8,1997,"MEM",4305,26447,31
8,1997,"MFE",269,218,31
8,1997,"MFR",123,2132,31
8,1997,"MGM",186,776,31
8,1997,"MHT",456,4542,31
8,1997,"MIA",5317,27888,31
8,1997,"MKE",1302,13648,31
8,1997,"MLB",248,1926,31
8,1997,"MLI",143,733,31
8,1997,"MLU",186,591,31
8,1997,"MOB",372,3022,31
8,1997,"MOT",93,304,31
8,1997,"MRY",61,892,31
8,1997,"MSN",420,3971,31
8,1997,"MSO",155,2308,31
8,1997,"MSP",12014,83137,31
8,1997,"MSY",3918,22654,31
8,1997,"MYR",201,1216,31
8,1997,"OAK",5015,31659,31
8,1997,"OGG",248,3351,31
8,1997,"OKC",1766,13034,31
8,1997,"OMA",1482,12765,31
8,1997,"OME",124,2639,31
8,1997,"ONT",3159,26263,31
8,1997,"ORD",25782,163900,31
8,1997,"ORF",1448,8497,31
8,1999,"LGA",8345,92959,31
8,1999,"LGB",275,1167,31
8,1999,"LIH",35,715,31
8,1999,"LIT",1103,5645,31
8,1999,"LNK",270,960,31
8,1999,"LSE",27,202,31
8,1999,"LWB",13,168,31
8,1999,"MAF",556,2756,31
8,1999,"MBS",309,2704,31
8,1999,"MCI",5251,30530,31
8,1999,"MCO",8288,72797,31
8,1999,"MDT",638,6756,31
8,1999,"MDW",4551,27601,31
8,1999,"MEM",4315,5117,31
8,1999,"MFE",301,1792,31
8,1999,"MFR",124,3164,31
8,1999,"MGM",93,923,31
8,1999,"MHT",1116,13339,31
8,1999,"MIA",5662,78990,31
8,1999,"MKE",1302,9906,31
8,1999,"MLB",124,862,31
8,1999,"MLI",177,268,31
8,1999,"MLU",185,1275,31
8,1999,"MOB",369,1850,31
8,1999,"MOT",93,272,31
8,1999,"MRY",62,314,31
8,1999,"MSN",399,3890,31
8,1999,"MSO",186,1309,31
8,1999,"MSP",13034,39370,31
8,1999,"MSY",4199,34996,31
8,1999,"MYR",196,2052,31
8,1999,"OAK",4815,37716,31
8,1999,"OGG",279,4874,31
8,1999,"OKC",1729,9182,31
8,1999,"OMA",1511,11602,31
8,1999,"OME",80,918,31
8,1991,"MAF",602,195,31
8,1992,"ABE",617,4087,31
8,1992,"ABQ",2767,10586,31
8,1992,"ACY",67,124,31
8,1992,"AGS",294,2925,31
8,1992,"AKN",51,526,31
8,1992,"ALB",1224,10062,31
8,1992,"AMA",499,1899,31
8,1992,"ANC",1877,19517,31
8,1992,"ATL",17502,180759,31
8,1992,"AUS",2539,8855,31
8,1992,"AVL",224,3087,31
8,1992,"AVP",181,1482,31
8,1992,"AZO",261,254,31
8,1992,"BDL",2382,17165,31
8,1996,"DEN",11597,82766,31
8,1996,"DFW",21408,250465,31
8,1996,"DLG",62,1225,31
8,1996,"DLH",154,724,31
8,1996,"DSM",785,9233,31
8,2004,"ACT",303,639,31
8,2004,"ACV",353,2437,31
8,2004,"ACY",93,184,31
8,2004,"ADK",9,55,31
8,2004,"ADQ",62,640,31
8,2004,"AEX",286,1090,31
8,2004,"AGS",358,1531,31
8,2004,"AKN",49,1121,31
8,2004,"ALB",1696,18919,31
8,2004,"AMA",702,5079,31
8,2004,"ANC",2332,14457,31
8,2004,"ATL",36361,213749,31
8,2004,"ATW",204,-37,31
8,2004,"AUS",3376,22718,31
8,2004,"AVL",364,3285,31
8,2004,"AVP",275,2089,31
8,2004,"AZO",343,1884,31
8,2004,"BDL",2969,25149,31
8,2004,"BET",97,1724,31
8,2004,"BFL",313,-1277,31
8,2004,"BGM",89,1089,31
8,2004,"BGR",496,4673,31
8,2004,"BHM",2010,11683,31
8,2004,"BIL",558,1980,31
8,2004,"BIS",217,1130,31
8,2004,"BMI",271,1557,31
8,2004,"BNA",5311,35585,31
8,2004,"BOI",1369,13335,31
8,2004,"BOS",12053,93769,31
8,2004,"BPT",244,23,31
8,2004,"BQK",120,495,31
8,2004,"BQN",62,524,31
8,2004,"BRO",146,-127,31
8,2004,"BRW",62,635,31
8,2004,"BTM",124,58,31
8,2004,"BTR",636,4615,31
8,2004,"BTV",723,7583,31
8,2004,"BUF",2515,22751,31
8,2004,"BUR",2250,22441,31
8,2004,"BWI",9245,66489,31
8,2004,"BZN",467,-20,31
8,2004,"CAE",1055,8172,31
8,2004,"CAK",824,4147,31
8,2004,"CDC",71,-11,31
8,2004,"CDV",62,958,31
8,2004,"CEC",89,77,31
8,2004,"CHA",440,732,31
8,1993,"ABE",560,3854,31
8,1993,"ABQ",3040,2153,31
8,1993,"ACK",6,174,31
8,1993,"ACY",61,41,31
8,1993,"ADQ",61,327,31
8,1993,"AGS",299,2620,31
8,1993,"AKN",59,89,31
8,1993,"ALB",1074,7710,31
8,1993,"AMA",404,1693,31
8,2004,"CMI",306,3845,31
8,2004,"COD",128,776,31
8,2004,"COS",1249,7356,31
8,2004,"CPR",279,1309,31
8,2004,"CRP",732,4640,31
8,2004,"CRW",516,2427,31
8,2004,"CSG",182,-67,31
8,2004,"CVG",17699,49948,31
8,2004,"DAB",336,3198,31
8,2004,"DAL",3902,23342,31
8,2004,"DAY",1471,9582,31
8,2004,"DBQ",93,1454,31
8,2004,"DCA",8040,42532,31
8,2004,"DEN",14071,68228,31
8,2004,"DFW",29661,236704,31
8,2004,"DHN",182,1294,31
8,2004,"DLG",35,-148,31
8,2004,"DLH",178,924,31
8,2004,"DRO",31,114,31
8,2004,"DSM",1029,9937,31
8,2004,"DTW",12805,30923,31
8,2004,"EFD",129,-371,31
8,2004,"EGE",62,1507,31
8,1992,"IND",3584,21202,31
8,1992,"ISP",321,4747,31
8,1992,"ITH",92,931,31
